entrez_id,PredictionScore
55997,0.065
55775,0.065
6540,0.065
26579,0.065
8520,0.065
1798,0.065
100132476,0.065
144811,0.065
84928,0.065
389692,0.065
51162,0.065
89887,0.065
8969,0.065
51751,0.065
4162,0.065
113235,0.065
63979,0.065
5210,0.065
10278,0.065
29952,0.065
128876,0.065
9675,0.065
27429,0.065
79834,0.065
7179,0.065
11264,0.065
2878,0.065
4598,0.065
6725,0.065
27245,0.065
9246,0.065
8992,0.065
55171,0.065
5360,0.065
388389,0.065
11160,0.065
92609,0.065
10961,0.065
51601,0.065
5338,0.065
328,0.065
1769,0.065
49860,0.065
10728,0.065
23516,0.064
3070,0.064
121391,0.064
79649,0.064
59352,0.064
51528,0.064
51569,0.064
660,0.064
7157,0.064
6283,0.064
146894,0.064
10139,0.064
81853,0.064
79753,0.064
4828,0.064
3572,0.064
84418,0.064
51332,0.064
5653,0.064
114049,0.064
9317,0.064
55582,0.064
6039,0.064
55140,0.064
2771,0.064
4435,0.064
4110,0.064
63951,0.064
23464,0.064
51507,0.064
3148,0.064
389177,0.064
342945,0.064
8991,0.064
51102,0.064
10289,0.064
54920,0.064
55679,0.064
64428,0.064
5510,0.064
55297,0.064
64332,0.064
8341,0.064
645,0.064
10066,0.064
57511,0.064
280664,0.064
79165,0.064
5366,0.064
83442,0.064
6286,0.064
11164,0.064
10903,0.064
6840,0.064
22800,0.064
79841,0.064
149069,0.064
86,0.064
11316,0.064
282808,0.064
7869,0.064
642658,0.064
55998,0.064
168507,0.064
254394,0.064
26577,0.064
140850,0.064
83440,0.064
9976,0.064
131616,0.064
29079,0.064
23753,0.064
10419,0.064
152110,0.064
8607,0.064
171169,0.064
6821,0.064
136051,0.064
79022,0.064
80896,0.064
81035,0.064
283869,0.064
663,0.064
6009,0.064
11336,0.064
55194,0.064
55173,0.064
823,0.064
89885,0.064
344658,0.064
122481,0.064
112869,0.064
2110,0.064
29940,0.064
79072,0.064
440400,0.064
5933,0.064
55253,0.064
6717,0.063
2941,0.063
1013,0.063
54537,0.063
3769,0.063
84883,0.063
7159,0.063
135,0.063
377047,0.063
285641,0.063
8837,0.063
51614,0.063
9086,0.063
22837,0.063
5685,0.063
2027,0.063
54868,0.063
55277,0.063
8436,0.063
54108,0.063
23191,0.063
54514,0.063
10534,0.063
51324,0.063
79816,0.063
116369,0.063
164395,0.063
83475,0.063
57326,0.063
51312,0.063
10016,0.063
2644,0.063
2619,0.063
4124,0.063
51021,0.063
6161,0.063
85359,0.063
6903,0.063
9501,0.063
93058,0.063
121006,0.063
25878,0.063
8515,0.063
83987,0.063
84320,0.063
632,0.063
121260,0.063
389874,0.063
832,0.063
2595,0.063
26001,0.063
8815,0.063
64601,0.063
54830,0.063
90655,0.063
1813,0.063
6618,0.063
6419,0.063
85481,0.063
714,0.063
11259,0.063
10867,0.063
51127,0.063
140902,0.063
3276,0.063
55701,0.063
4593,0.063
3045,0.063
200879,0.063
9442,0.063
9319,0.063
112849,0.063
8859,0.063
78992,0.063
93166,0.063
3430,0.063
7633,0.063
80323,0.063
57665,0.063
50836,0.063
11010,0.063
51010,0.063
7764,0.063
57380,0.063
899,0.063
10226,0.063
51534,0.063
65983,0.063
5356,0.062
3959,0.062
5671,0.062
65012,0.062
5331,0.062
10412,0.062
145376,0.062
8326,0.062
757,0.062
83874,0.062
10273,0.062
445,0.062
2862,0.062
7511,0.062
6166,0.062
55825,0.062
1069,0.062
147872,0.062
64802,0.062
51068,0.062
9546,0.062
84061,0.062
1346,0.062
131544,0.062
80255,0.062
60386,0.062
115207,0.062
81532,0.062
55100,0.062
54663,0.062
2212,0.062
57623,0.062
79109,0.062
1668,0.062
23184,0.062
79142,0.062
55329,0.062
6699,0.062
29107,0.062
8424,0.062
140032,0.062
3936,0.062
58533,0.062
4703,0.062
4478,0.062
6277,0.062
84321,0.062
79891,0.062
7086,0.062
3155,0.062
55070,0.062
119180,0.062
55181,0.062
147372,0.062
147645,0.062
79003,0.062
9589,0.062
122704,0.062
84223,0.062
10842,0.062
30817,0.062
9124,0.062
4018,0.062
5982,0.062
3385,0.062
4584,0.062
1841,0.062
197370,0.062
5441,0.062
4285,0.062
6237,0.062
51182,0.062
5051,0.062
8705,0.062
64858,0.062
84769,0.062
255488,0.062
7077,0.062
388646,0.062
8632,0.062
64849,0.062
10595,0.062
10240,0.062
25888,0.062
115353,0.061
2846,0.061
3035,0.061
25796,0.061
54733,0.061
4919,0.061
202051,0.061
416,0.061
8290,0.061
64772,0.061
140290,0.061
90737,0.061
7360,0.061
5092,0.061
2214,0.061
10945,0.061
419,0.061
84331,0.061
1939,0.061
339965,0.061
5437,0.061
64978,0.061
284001,0.061
10856,0.061
26959,0.061
154467,0.061
57149,0.061
144363,0.061
8192,0.061
653519,0.061
5433,0.061
90809,0.061
10421,0.061
3987,0.061
4580,0.061
114294,0.061
5106,0.061
729967,0.061
115098,0.061
2766,0.061
399823,0.061
84752,0.061
1138,0.061
55909,0.061
2053,0.061
375387,0.061
11119,0.061
54968,0.061
23408,0.061
11070,0.061
55515,0.061
27238,0.061
54534,0.061
81579,0.061
10647,0.061
25855,0.061
9947,0.061
84306,0.061
57226,0.061
4102,0.061
54729,0.061
342977,0.061
57333,0.061
149951,0.061
116844,0.061
80301,0.061
1984,0.061
10971,0.061
6811,0.061
29777,0.061
91687,0.061
29775,0.061
7376,0.061
9412,0.061
23483,0.061
9111,0.061
1472,0.061
26354,0.061
3441,0.061
29928,0.061
55041,0.061
11230,0.061
81888,0.06
89765,0.06
50838,0.06
28992,0.06
56927,0.06
80032,0.06
37,0.06
55559,0.06
79770,0.06
54625,0.06
23484,0.06
8796,0.06
51205,0.06
51348,0.06
7802,0.06
55038,0.06
8563,0.06
26090,0.06
146,0.06
57570,0.06
80135,0.06
80194,0.06
7062,0.06
10099,0.06
7105,0.06
10071,0.06
9937,0.06
26872,0.06
25844,0.06
3679,0.06
55954,0.06
1184,0.06
83539,0.06
692312,0.06
85415,0.06
9630,0.06
25818,0.06
1326,0.06
64763,0.06
6636,0.06
242,0.06
56852,0.06
80176,0.06
8900,0.06
51128,0.06
844,0.06
2821,0.06
5931,0.06
8379,0.06
23589,0.06
94005,0.06
84300,0.06
3315,0.06
54977,0.06
583,0.06
373509,0.06
55013,0.06
157570,0.06
6019,0.06
80117,0.06
8031,0.06
11000,0.06
3543,0.06
9049,0.06
84807,0.06
79763,0.06
123263,0.06
3232,0.06
51071,0.06
10994,0.06
3930,0.06
6643,0.06
79037,0.06
22888,0.06
91942,0.06
7849,0.06
5753,0.06
9409,0.06
4547,0.06
91582,0.06
9380,0.06
2948,0.06
55343,0.06
10648,0.06
4688,0.06
4595,0.06
54587,0.06
7389,0.06
4286,0.06
220074,0.06
54931,0.06
126074,0.06
29099,0.06
9533,0.06
8574,0.06
8517,0.06
219972,0.06
84659,0.06
540,0.06
374654,0.06
182,0.06
7448,0.06
79980,0.06
5034,0.06
92345,0.06
7050,0.06
84946,0.06
5883,0.059
51714,0.059
162605,0.059
341208,0.059
1869,0.059
92086,0.059
79000,0.059
84273,0.059
151903,0.059
199,0.059
6637,0.059
54973,0.059
22809,0.059
55075,0.059
645811,0.059
26093,0.059
162514,0.059
8799,0.059
219348,0.059
140706,0.059
196740,0.059
55693,0.059
79861,0.059
203260,0.059
57045,0.059
54893,0.059
132160,0.059
4034,0.059
141,0.059
246329,0.059
83547,0.059
170572,0.059
54939,0.059
84266,0.059
10865,0.059
160364,0.059
112752,0.059
282991,0.059
122945,0.059
10362,0.059
25976,0.059
1382,0.059
64761,0.059
6048,0.059
51035,0.059
253012,0.059
6832,0.059
441631,0.059
1611,0.059
100128731,0.059
1801,0.059
2647,0.059
1670,0.059
80724,0.059
5352,0.059
3049,0.059
80772,0.059
219927,0.059
6051,0.059
83417,0.059
57758,0.059
6241,0.059
374569,0.059
29902,0.059
2171,0.059
79019,0.059
84617,0.059
8533,0.059
5542,0.059
80775,0.059
80019,0.059
1358,0.059
529,0.059
6929,0.059
81567,0.059
171568,0.059
8460,0.059
80349,0.059
153657,0.059
493860,0.059
85320,0.059
84065,0.059
3613,0.059
28638,0.059
51024,0.059
7638,0.059
142,0.059
256309,0.058
30968,0.058
55871,0.058
11334,0.058
8270,0.058
93426,0.058
57829,0.058
2787,0.058
80217,0.058
2342,0.058
80224,0.058
117854,0.058
84148,0.058
65991,0.058
84674,0.058
79800,0.058
10517,0.058
3061,0.058
9768,0.058
900,0.058
7905,0.058
5300,0.058
91373,0.058
4924,0.058
7041,0.058
51291,0.058
55741,0.058
119504,0.058
440955,0.058
338322,0.058
1634,0.058
6450,0.058
7205,0.058
388962,0.058
3360,0.058
254773,0.058
414325,0.058
9491,0.058
6697,0.058
222068,0.058
390594,0.058
342538,0.058
439,0.058
6631,0.058
347734,0.058
134492,0.058
79042,0.058
9637,0.058
91355,0.058
64121,0.058
2873,0.058
5660,0.058
51692,0.058
149483,0.058
169792,0.058
26020,0.058
160897,0.058
84953,0.058
11047,0.058
219,0.058
6814,0.058
79642,0.058
11243,0.058
60485,0.058
64116,0.058
388323,0.058
1072,0.058
134147,0.058
665,0.058
23471,0.058
114824,0.058
7084,0.058
2308,0.058
283471,0.058
7866,0.058
813,0.058
2353,0.058
80324,0.058
10560,0.058
1768,0.058
4606,0.058
9985,0.058
140576,0.058
353288,0.058
23582,0.058
138716,0.058
10067,0.058
11093,0.058
2639,0.058
81618,0.058
79676,0.058
1088,0.058
10389,0.058
3417,0.058
84915,0.058
6883,0.058
1615,0.058
29115,0.058
91368,0.058
339834,0.058
60491,0.057
29927,0.057
4087,0.057
7472,0.057
112483,0.057
11135,0.057
124857,0.057
90952,0.057
152007,0.057
8687,0.057
56912,0.057
55093,0.057
23632,0.057
56992,0.057
5680,0.057
84303,0.057
100271715,0.057
55159,0.057
590,0.057
55510,0.057
124,0.057
83879,0.057
22901,0.057
10402,0.057
26578,0.057
728689,0.057
8665,0.057
3281,0.057
150365,0.057
891,0.057
81870,0.057
6728,0.057
5663,0.057
254827,0.057
5819,0.057
10954,0.057
79191,0.057
5348,0.057
6278,0.057
26003,0.057
11098,0.057
89857,0.057
4267,0.057
4809,0.057
51018,0.057
25798,0.057
55801,0.057
56146,0.057
57109,0.057
7145,0.057
10524,0.057
2196,0.057
2535,0.057
8800,0.057
6575,0.057
7030,0.057
1149,0.057
5427,0.057
654364,0.057
2224,0.057
84842,0.057
26995,0.057
84936,0.057
285596,0.057
8369,0.057
3313,0.057
3497,0.057
114990,0.057
339345,0.057
50,0.057
27349,0.057
5708,0.057
4713,0.057
3590,0.057
253714,0.057
7332,0.057
6004,0.057
2906,0.056
2962,0.056
26071,0.056
9761,0.056
51805,0.056
26277,0.056
246176,0.056
90861,0.056
54680,0.056
6634,0.056
93100,0.056
29124,0.056
60481,0.056
9532,0.056
2886,0.056
6164,0.056
10651,0.056
53918,0.056
5902,0.056
79906,0.056
22818,0.056
27315,0.056
200162,0.056
27235,0.056
1266,0.056
10039,0.056
90853,0.056
23595,0.056
162979,0.056
6175,0.056
4815,0.056
10084,0.056
84296,0.056
3338,0.056
222826,0.056
81626,0.056
51538,0.056
51005,0.056
9500,0.056
94056,0.056
4738,0.056
56107,0.056
57834,0.056
429,0.056
26290,0.056
3832,0.056
8325,0.056
84690,0.056
3355,0.056
11154,0.056
2671,0.056
23481,0.056
11152,0.056
902,0.056
54995,0.056
83546,0.056
10072,0.056
4067,0.056
1844,0.056
10400,0.056
9184,0.056
83889,0.056
55839,0.056
81848,0.056
9130,0.056
2054,0.056
6284,0.056
84064,0.056
81555,0.056
56994,0.056
115362,0.056
79035,0.056
5168,0.056
51292,0.056
6227,0.056
51301,0.056
54884,0.056
587,0.056
1789,0.056
2019,0.056
845,0.056
92483,0.056
29781,0.056
10069,0.056
6988,0.056
10490,0.056
8487,0.056
26574,0.056
114034,0.056
1376,0.056
8528,0.056
51389,0.056
4116,0.056
93587,0.056
127428,0.056
29119,0.056
127435,0.056
10606,0.056
79017,0.056
23612,0.055
51804,0.055
2677,0.055
135656,0.055
84759,0.055
5457,0.055
7430,0.055
53834,0.055
9587,0.055
386677,0.055
2107,0.055
140545,0.055
79006,0.055
6503,0.055
6193,0.055
1351,0.055
90639,0.055
89848,0.055
11250,0.055
3611,0.055
11068,0.055
54956,0.055
162394,0.055
26271,0.055
10450,0.055
81693,0.055
84262,0.055
143689,0.055
51001,0.055
55260,0.055
5684,0.055
5688,0.055
29982,0.055
5939,0.055
51303,0.055
3133,0.055
51255,0.055
10036,0.055
29127,0.055
2067,0.055
342527,0.055
10213,0.055
55090,0.055
3419,0.055
48,0.055
119392,0.055
8335,0.055
25994,0.055
389,0.055
10586,0.055
22801,0.055
6383,0.055
552900,0.055
10256,0.055
169841,0.055
256933,0.055
8273,0.055
338324,0.055
64857,0.055
338917,0.055
55670,0.055
64175,0.055
7957,0.055
7517,0.055
3748,0.055
84662,0.055
585,0.055
183,0.055
1355,0.055
203,0.055
5456,0.055
2132,0.055
64132,0.055
4891,0.055
10535,0.055
285440,0.055
5630,0.055
1593,0.055
3759,0.055
4968,0.055
6389,0.055
4436,0.055
392255,0.055
6229,0.055
3033,0.055
6121,0.055
5959,0.055
50506,0.055
1836,0.055
6583,0.055
185,0.055
23607,0.055
23410,0.055
483,0.055
51388,0.055
83716,0.055
11337,0.055
55793,0.055
9425,0.055
11184,0.055
147007,0.055
6210,0.055
26275,0.055
9936,0.055
51123,0.054
84908,0.054
55651,0.054
56891,0.054
572,0.054
10388,0.054
55845,0.054
222546,0.054
81689,0.054
92235,0.054
81494,0.054
2643,0.054
1468,0.054
7023,0.054
26664,0.054
91272,0.054
442247,0.054
84696,0.054
27257,0.054
6094,0.054
64109,0.054
23549,0.054
5434,0.054
55129,0.054
5013,0.054
8738,0.054
728386,0.054
7922,0.054
493829,0.054
283358,0.054
6879,0.054
7107,0.054
64285,0.054
84298,0.054
10671,0.054
3163,0.054
3645,0.054
5337,0.054
51070,0.054
23218,0.054
128308,0.054
91056,0.054
4794,0.054
5682,0.054
6422,0.054
222698,0.054
11331,0.054
84515,0.054
124565,0.054
9085,0.054
55064,0.054
56034,0.054
387990,0.054
8879,0.054
83481,0.054
9538,0.054
4796,0.054
5037,0.054
64963,0.054
9276,0.054
9050,0.054
6188,0.054
51573,0.054
51608,0.054
64106,0.054
127262,0.054
1937,0.054
1965,0.054
7855,0.054
79001,0.054
55723,0.054
56925,0.054
63894,0.054
8214,0.054
121457,0.054
85407,0.054
5860,0.054
51226,0.054
112399,0.054
80347,0.054
26147,0.054
55707,0.054
2879,0.054
5589,0.054
6183,0.054
126119,0.054
10111,0.054
352909,0.054
283212,0.054
112464,0.054
1396,0.054
1058,0.054
255626,0.054
79153,0.054
27089,0.054
81572,0.054
6745,0.054
3813,0.054
29100,0.054
143903,0.054
140739,0.053
3682,0.053
677,0.053
116254,0.053
319101,0.053
29901,0.053
1678,0.053
3850,0.053
8751,0.053
130888,0.053
79710,0.053
675,0.053
64711,0.053
4111,0.053
2140,0.053
346653,0.053
6141,0.053
267012,0.053
4112,0.053
3120,0.053
55234,0.053
64064,0.053
4682,0.053
55652,0.053
63874,0.053
5603,0.053
5333,0.053
83986,0.053
100134934,0.053
9945,0.053
1154,0.053
682,0.053
5393,0.053
4829,0.053
158234,0.053
257236,0.053
79444,0.053
84572,0.053
10979,0.053
124641,0.053
6396,0.053
170575,0.053
10163,0.053
25901,0.053
11167,0.053
6730,0.053
6240,0.053
90121,0.053
7419,0.053
4114,0.053
23203,0.053
51106,0.053
5702,0.053
284654,0.053
9172,0.053
90134,0.053
6349,0.053
57099,0.053
4832,0.053
80339,0.053
55341,0.053
51084,0.053
401138,0.053
84154,0.053
10216,0.053
3446,0.053
6941,0.053
10010,0.053
6882,0.053
57407,0.053
57412,0.053
9804,0.053
79634,0.053
2819,0.053
10200,0.053
84203,0.053
1936,0.053
8330,0.053
7186,0.053
51122,0.053
259240,0.053
6945,0.053
391356,0.053
79818,0.053
392465,0.053
51060,0.053
51097,0.053
9694,0.053
374768,0.053
150771,0.053
26206,0.053
2841,0.053
171546,0.053
5876,0.053
11234,0.053
9603,0.053
5306,0.053
8649,0.053
83940,0.053
51259,0.053
8970,0.053
401399,0.053
79148,0.053
92797,0.053
221749,0.053
116379,0.053
28973,0.053
54780,0.053
9789,0.053
84962,0.053
79875,0.052
3577,0.052
54962,0.052
3810,0.052
10245,0.052
30851,0.052
80129,0.052
7265,0.052
342979,0.052
6610,0.052
27069,0.052
88745,0.052
6119,0.052
4719,0.052
92305,0.052
1337,0.052
51225,0.052
537,0.052
56145,0.052
162461,0.052
283748,0.052
199746,0.052
200132,0.052
3978,0.052
79760,0.052
9521,0.052
55784,0.052
51069,0.052
51118,0.052
493869,0.052
5673,0.052
5435,0.052
25873,0.052
91544,0.052
116092,0.052
126133,0.052
4698,0.052
283150,0.052
28958,0.052
28988,0.052
80709,0.052
25980,0.052
221294,0.052
55080,0.052
55577,0.052
56829,0.052
3744,0.052
7410,0.052
217,0.052
129807,0.052
64764,0.052
10533,0.052
80310,0.052
58485,0.052
126003,0.052
9623,0.052
284366,0.052
283807,0.052
6176,0.052
6734,0.052
5768,0.052
157506,0.052
3857,0.052
5134,0.052
3122,0.052
56882,0.052
699,0.052
55163,0.052
7347,0.052
10393,0.052
5224,0.052
284273,0.052
64429,0.052
9592,0.052
10794,0.052
51368,0.052
11222,0.052
1719,0.052
9650,0.052
54578,0.052
64787,0.052
51728,0.052
56944,0.052
63905,0.052
57215,0.052
28991,0.052
64425,0.052
27350,0.052
83443,0.052
56521,0.052
51690,0.052
9942,0.052
51016,0.052
222643,0.052
56647,0.052
51272,0.052
132671,0.052
10799,0.052
10620,0.052
2108,0.051
27185,0.051
1284,0.051
340069,0.051
26270,0.051
3038,0.051
10101,0.051
10162,0.051
8045,0.051
2987,0.051
6142,0.051
5118,0.051
5859,0.051
55076,0.051
6795,0.051
390928,0.051
285855,0.051
84309,0.051
169693,0.051
51281,0.051
3514,0.051
7171,0.051
65008,0.051
103910,0.051
2593,0.051
54808,0.051
157869,0.051
23016,0.051
91647,0.051
128344,0.051
388569,0.051
51321,0.051
415,0.051
171024,0.051
90627,0.051
643904,0.051
22933,0.051
54458,0.051
8623,0.051
9512,0.051
11345,0.051
55848,0.051
1942,0.051
2331,0.051
84650,0.051
80145,0.051
445372,0.051
10424,0.051
11211,0.051
55020,0.051
85450,0.051
220001,0.051
10326,0.051
10652,0.051
1211,0.051
51065,0.051
720,0.051
10196,0.051
79741,0.051
1465,0.051
2832,0.051
54558,0.051
1774,0.051
57619,0.051
7372,0.051
10552,0.051
6133,0.051
51669,0.051
204219,0.051
5917,0.051
51596,0.051
669,0.051
64834,0.051
9510,0.051
51125,0.051
57577,0.051
9808,0.051
51514,0.051
285148,0.051
23138,0.051
54512,0.051
6836,0.051
27034,0.05
84634,0.05
7384,0.05
26017,0.05
161198,0.05
55646,0.05
51237,0.05
4641,0.05
54821,0.05
54205,0.05
56674,0.05
2963,0.05
128866,0.05
90506,0.05
54873,0.05
6117,0.05
374291,0.05
117246,0.05
9948,0.05
9482,0.05
858,0.05
5320,0.05
10078,0.05
30061,0.05
134430,0.05
3858,0.05
9027,0.05
4054,0.05
125965,0.05
130013,0.05
219736,0.05
8287,0.05
55178,0.05
210,0.05
4951,0.05
224,0.05
90665,0.05
9414,0.05
27158,0.05
1293,0.05
117155,0.05
80221,0.05
5324,0.05
8099,0.05
51099,0.05
2968,0.05
10021,0.05
3000,0.05
1903,0.05
66002,0.05
6135,0.05
4201,0.05
441525,0.05
5351,0.05
131474,0.05
8875,0.05
22921,0.05
10726,0.05
83707,0.05
91949,0.05
2843,0.05
8994,0.05
7018,0.05
4668,0.05
26240,0.05
5720,0.05
728489,0.05
6280,0.05
6339,0.05
55635,0.05
55151,0.05
80346,0.05
4814,0.05
130497,0.05
196472,0.05
80097,0.05
81858,0.05
580,0.05
83473,0.05
54984,0.05
4175,0.05
25788,0.05
29081,0.05
8974,0.05
2286,0.05
4739,0.05
8481,0.05
949,0.05
84975,0.05
116496,0.05
57113,0.05
4722,0.05
51004,0.05
2952,0.05
896,0.05
55320,0.05
2589,0.05
6779,0.05
7363,0.05
89874,0.05
5110,0.05
10750,0.05
226,0.05
23682,0.05
8359,0.05
55101,0.05
7251,0.05
2296,0.05
114131,0.05
84661,0.05
79188,0.05
6187,0.05
2581,0.05
6892,0.05
6598,0.05
8438,0.05
644890,0.05
28985,0.05
4295,0.05
10960,0.05
26121,0.05
7841,0.05
54845,0.05
64221,0.05
84311,0.05
4869,0.05
84179,0.05
338440,0.05
51027,0.05
8480,0.05
2028,0.05
3290,0.05
1050,0.05
282969,0.05
6834,0.05
729238,0.05
9197,0.05
1294,0.05
1178,0.05
287015,0.05
25790,0.05
56139,0.05
64081,0.05
1880,0.05
6746,0.05
10541,0.05
54756,0.05
27120,0.05
5372,0.049
347273,0.049
80216,0.049
581,0.049
84336,0.049
440689,0.049
6136,0.049
29920,0.049
6181,0.049
50486,0.049
23597,0.049
10721,0.049
124535,0.049
112970,0.049
51025,0.049
163778,0.049
4246,0.049
7264,0.049
2217,0.049
22795,0.049
113878,0.049
6820,0.049
84549,0.049
22989,0.049
2199,0.049
7316,0.049
283971,0.049
3444,0.049
84876,0.049
115752,0.049
3099,0.049
200172,0.049
93099,0.049
57514,0.049
3363,0.049
4790,0.049
201633,0.049
5705,0.049
8668,0.049
29937,0.049
306,0.049
10214,0.049
4113,0.049
4048,0.049
10587,0.049
83658,0.049
122622,0.049
1652,0.049
2543,0.049
2013,0.049
374739,0.049
6747,0.049
3299,0.049
100287362,0.049
8721,0.049
112495,0.049
124739,0.049
3339,0.049
1017,0.049
4947,0.049
29984,0.049
85025,0.049
80975,0.049
10901,0.049
392862,0.049
1891,0.049
7424,0.049
55166,0.049
8893,0.049
5371,0.049
3396,0.049
373863,0.049
10884,0.049
85301,0.049
3451,0.049
79767,0.049
56133,0.049
6822,0.049
2959,0.049
316,0.048
56942,0.048
9144,0.048
3488,0.048
79590,0.048
10284,0.048
51450,0.048
2023,0.048
132954,0.048
1026,0.048
79135,0.048
114908,0.048
4723,0.048
3490,0.048
154141,0.048
135114,0.048
64975,0.048
57129,0.048
374659,0.048
84614,0.048
5458,0.048
29844,0.048
93621,0.048
26984,0.048
1491,0.048
2149,0.048
1649,0.048
10112,0.048
22949,0.048
81037,0.048
7069,0.048
6407,0.048
5470,0.048
161931,0.048
160065,0.048
114902,0.048
3732,0.048
10859,0.048
4921,0.048
5687,0.048
26517,0.048
51386,0.048
471,0.048
79810,0.048
10626,0.048
83659,0.048
51557,0.048
51248,0.048
55245,0.048
6947,0.048
3448,0.048
9235,0.048
150468,0.048
84274,0.048
7965,0.048
51247,0.048
5239,0.048
58494,0.048
80162,0.048
729515,0.048
8678,0.048
11018,0.048
374882,0.048
3707,0.048
54760,0.048
387357,0.048
120939,0.048
27111,0.048
10623,0.048
28959,0.048
3904,0.048
7364,0.048
6224,0.048
6948,0.048
5250,0.048
8644,0.048
60489,0.048
84844,0.048
51031,0.048
3303,0.048
58472,0.048
161514,0.048
285498,0.048
51022,0.048
139212,0.048
29960,0.048
80781,0.048
51213,0.048
90459,0.048
84561,0.048
6147,0.048
6128,0.048
145781,0.048
6143,0.047
2769,0.047
84750,0.047
3726,0.047
51002,0.047
57135,0.047
266740,0.047
51077,0.047
8110,0.047
64981,0.047
3817,0.047
11140,0.047
65263,0.047
57093,0.047
2852,0.047
54826,0.047
9290,0.047
8985,0.047
2339,0.047
4259,0.047
2004,0.047
6191,0.047
5438,0.047
100288797,0.047
51398,0.047
2079,0.047
28955,0.047
7311,0.047
53938,0.047
8347,0.047
2113,0.047
1133,0.047
60676,0.047
51085,0.047
90407,0.047
29098,0.047
26256,0.047
5719,0.047
3508,0.047
993,0.047
79685,0.047
63967,0.047
51293,0.047
29949,0.047
55748,0.047
4486,0.047
283600,0.047
55258,0.047
84069,0.047
283208,0.047
51367,0.047
51246,0.047
57017,0.047
27128,0.047
374969,0.047
8872,0.047
55315,0.047
1164,0.047
54577,0.047
79693,0.047
54855,0.047
475,0.047
117247,0.047
3625,0.047
7355,0.047
51635,0.047
55863,0.047
283652,0.047
10667,0.047
23659,0.047
5827,0.047
89944,0.047
7263,0.047
57822,0.047
5097,0.047
5147,0.047
152015,0.047
3445,0.047
29090,0.047
4350,0.046
8402,0.046
83447,0.046
10465,0.046
56984,0.046
83700,0.046
3624,0.046
155006,0.046
89869,0.046
7385,0.046
387338,0.046
26292,0.046
84992,0.046
4237,0.046
55858,0.046
29085,0.046
1522,0.046
64927,0.046
139741,0.046
2796,0.046
51295,0.046
9232,0.046
9388,0.046
10916,0.046
990,0.046
51015,0.046
5047,0.046
56659,0.046
54858,0.046
2928,0.046
84279,0.046
79145,0.046
84676,0.046
84881,0.046
257062,0.046
5675,0.046
2780,0.046
64222,0.046
400569,0.046
51645,0.046
1512,0.046
4701,0.046
388818,0.046
644186,0.046
139285,0.046
1716,0.046
51693,0.046
25983,0.046
79368,0.046
114898,0.046
79925,0.046
145282,0.046
64968,0.046
5424,0.046
3055,0.046
51263,0.046
9620,0.046
65003,0.046
6152,0.046
5704,0.046
10480,0.046
8636,0.046
1650,0.046
65993,0.046
4172,0.046
280658,0.046
116540,0.046
79036,0.046
9978,0.046
10542,0.046
5460,0.046
64114,0.046
25906,0.046
10879,0.046
826,0.046
79803,0.046
23275,0.046
10247,0.046
7408,0.046
1673,0.046
5346,0.046
80329,0.046
6129,0.046
8331,0.046
23412,0.046
9314,0.046
56105,0.046
84519,0.046
55036,0.046
125150,0.046
6189,0.046
6281,0.046
1644,0.046
57404,0.046
5611,0.045
1876,0.045
10135,0.045
9375,0.045
6205,0.045
11085,0.045
24137,0.045
1474,0.045
57019,0.045
50865,0.045
56851,0.045
131177,0.045
8390,0.045
890,0.045
90411,0.045
10609,0.045
3075,0.045
60437,0.045
51192,0.045
8891,0.045
10430,0.045
151887,0.045
650,0.045
9570,0.045
3481,0.045
23385,0.045
6609,0.045
5754,0.045
54187,0.045
25939,0.045
55850,0.045
84681,0.045
340654,0.045
5238,0.045
641372,0.045
9493,0.045
1442,0.045
81631,0.045
3859,0.045
5355,0.045
10169,0.045
51079,0.045
10195,0.045
7165,0.045
10143,0.045
6273,0.045
29954,0.045
11235,0.045
2762,0.045
55647,0.045
26251,0.045
7169,0.045
6494,0.045
11284,0.045
51725,0.045
57001,0.045
8557,0.045
11014,0.045
2779,0.045
4487,0.045
55330,0.045
2717,0.045
204,0.045
9543,0.045
7097,0.045
8915,0.045
3452,0.045
706,0.045
4247,0.045
1969,0.045
708,0.045
435,0.045
64924,0.045
51329,0.045
2737,0.045
318,0.045
5873,0.045
5824,0.045
51166,0.045
1292,0.045
10641,0.045
145482,0.045
1832,0.045
347344,0.045
7634,0.045
27335,0.045
51315,0.045
873,0.045
284427,0.045
25974,0.045
23600,0.045
566,0.045
221091,0.045
23586,0.045
6100,0.045
5096,0.045
6231,0.045
201294,0.045
4071,0.045
291,0.045
6098,0.045
157310,0.045
7011,0.045
84733,0.045
27258,0.045
5018,0.045
54344,0.045
4942,0.045
80271,0.045
84105,0.045
640,0.045
6202,0.045
6124,0.045
6125,0.045
4343,0.045
912,0.045
115817,0.045
10171,0.045
3418,0.045
54840,0.045
55568,0.045
4338,0.045
59,0.045
79075,0.045
51218,0.045
53,0.045
9180,0.045
11328,0.045
10572,0.045
79139,0.045
9436,0.045
81620,0.045
1200,0.045
4634,0.045
130617,0.045
90843,0.045
83605,0.044
51160,0.044
1874,0.044
51241,0.044
10018,0.044
10423,0.044
54933,0.044
201134,0.044
8692,0.044
29785,0.044
81850,0.044
51668,0.044
6522,0.044
9580,0.044
79365,0.044
25824,0.044
7001,0.044
98,0.044
27085,0.044
